id,标题,内容,作者,平台,发布时间,发布时间戳,URL,情感,评论数,转发数,点赞数,来源,IP属地,命中关键词,行业类型
5281877519762817,"#李荣浩4连质问单依纯# 单依纯团队于3月28日深圳演唱会翻唱《李白》，但李荣浩方及中国音乐著作权协会（音著协）此前已明确拒绝授权申请。音著协于3月29日13:48发布正式声明，强调未发放任何授权文件，定性为""强行侵权""。 李荣浩在16:42的微博中晒出音著协邮...","#李荣浩4连质问单依纯#单依纯团队于3月28日深圳演唱会翻唱《李白》，但李荣浩方及中国音乐著作权协会（音著协）此前已明确拒绝授权申请。音著协于3月29日13:48发布正式声明，强调未发放任何授权文件，定性为""强行侵权""。李荣浩在16:42的微博中晒出音著协邮件及公司声明，四连质问单依纯：""你用什么立场、权利、角度、心态演唱？""，并警告""绝不接受侵权被糊弄""。李荣浩的长文控诉（14:37）揭露单依纯团队申请被拒后仍强行演唱，斥责其漠视版权法。回顾过往善意：自2020年《中国好声音》起多次力挺单依纯，包容其在《歌手2025》魔改《李白》引发的全网调侃，甚至""保她登上神坛""却未获任何回应。预判公关套路：要求单依纯勿甩锅团队、勿""落泪博同情""，直言""侵权时的自信去哪了""。批评改编本质：指其仅将真鼓改为电鼓，如同""换书皮未改内容""，舞台上的""无所谓态度""实为赢比赛工具。[李荣浩4连质问单依纯](http://t.cn/AXIGA9k9)",叫我鱼鳞大王,微博,2026-03-29 18:46:36,1774781196000,http://weibo.com/7750648846/Qym0vEXKN,负面,10,0,11,新浪,福建省,李荣;单依纯;团队,
5282492581151613,#李荣浩 打响版权维护第一枪#李荣浩因单依纯在深圳演唱会未经授权翻唱《李白》，以晒证据、发长文、四连质问的强硬姿态公开维权，被网友称为“打响版权维护第一枪”。单依纯团队此前已被明确婉拒授权，仍强行演唱，音著协定性为“强行侵权”。李荣浩拒要赔偿，强调维权是捍卫原创...,#李荣浩打响版权维护第一枪#李荣浩因单依纯在深圳演唱会未经授权翻唱《李白》，以晒证据、发长文、四连质问的强硬姿态公开维权，被网友称为“打响版权维护第一枪”。单依纯团队此前已被明确婉拒授权，仍强行演唱，音著协定性为“强行侵权”。李荣浩拒要赔偿，强调维权是捍卫原创尊严，而非牟利。单依纯致歉并承诺停演、担责、整改。此次事件以强硬姿态划清版权红线，推动行业正视商业演出授权规则，对漠视版权的行为形成有力震慑。,温沉丶,微博,2026-03-31 11:30:38,1774927838000,http://weibo.com/3172272920/QyC0y4PAp,负面,9,0,1,新浪,江苏省,李荣;版权维护;单依纯,
5281855719081548,#李荣浩 单依纯强行侵权#李荣浩今日通过多条微博指控单依纯在深圳演唱会未经授权翻唱其作品《李白》，并晒出中国音乐著作权协会的未授权证明，单依纯回应称“正在了解情况”并致歉，但被质疑回避侵权事实。 事件核心脉络 侵权争议焦点 李荣浩方表示，<font color=...,#李荣浩单依纯强行侵权#李荣浩今日通过多条微博指控单依纯在深圳演唱会未经授权翻唱其作品《李白》，并晒出中国音乐著作权协会的未授权证明，单依纯回应称“正在了解情况”并致歉，但被质疑回避侵权事实。事件核心脉络侵权争议焦点李荣浩方表示，单依纯团队于3月28日深圳演唱会前向音著协及版权公司申请翻唱《李白》授权，已通过邮件明确婉拒。但单依纯仍在未获授权的情况下演唱该曲，音著协随后补发声明确认其行为属于“强行侵权”。李荣浩强调，法律要求商业演出必须获得著作权人许可，单依纯的行为已构成违法。李荣浩的控诉内容版权立场：晒出音著协邮件及公司声明，质问单依纯“用什么立场、权利、角度、心态演唱”。过往情谊：提及曾多次公开力挺单依纯，包括在她因改编《李白》遭全网调侃时保持沉默以保全其声誉，但如今善意被“如何呢又能怎”的态度回击。艺术批评：认为改编版仅“换书皮”（如真鼓改电鼓），未达独创性标准，舞台上的“无所谓”态度实为比赛策略。单依纯的回应争议其道歉声明称“正在了解情况”“对造成困扰的老师们诚恳道歉”，但未直接承认侵权。李荣浩此前预判其可能推责“不知情”或“公司行为”，而单依纯的回应被指符合此预判。网友指出，作为演唱会总监制，她对曲目版权问题不可能不知情。舆论核心分歧支持维权方：认为单依纯在版权方明确拒绝后仍演唱属恶意侵权，且改编质量低劣破坏原曲，艺人需承担法律责任。律师解读强调，无论是否改编均需获授权。质疑动机方：部分网友推测李荣浩不满源于单依纯去年在《歌手2025》魔改《李白》引发对其的群嘲（如加入“如何呢又能怎”等争议歌词），此次是积怨爆发。,AuyeIu_回眸笑惜颖,微博,2026-03-29 17:19:58,1774775998000,http://weibo.com/7815805175/QylrlC6wA,负面,9,0,0,新浪,云南省,李荣;单依纯;侵权,法治
5281821151464306,"#李荣浩 单依纯强行侵权# 真的让人唏嘘 李荣浩于2026年3月29日公开发文指控单依纯在深圳演唱会未经授权翻唱其作品《李白》，并指责其行为构成""强行侵权""，引发舆论热议。","#李荣浩单依纯强行侵权#真的让人唏嘘李荣浩于2026年3月29日公开发文指控单依纯在深圳演唱会未经授权翻唱其作品《李白》，并指责其行为构成""强行侵权""，引发舆论热议。",南亦乔,微博,2026-03-29 15:02:37,1774767757000,http://weibo.com/6551405464/QykxB68VQ,负面,9,0,3,新浪,浙江省,李荣;侵权;行为构成,科技;医疗
5281831223559405,"#如何呢 又能怎# 2026年3月28日，单依纯在深圳演唱会演唱其改编版《李白》，但李荣浩团队此前已通过邮件明确拒绝授权申请。中国著作权协会出具声明，认定该行为属于""强行侵权""💢。 李荣浩发长文控诉，提及自己曾在单依纯参加《歌手》改编《李白》引发争议时保持沉默...","#如何呢又能怎#2026年3月28日，单依纯在深圳演唱会演唱其改编版《李白》，但李荣浩团队此前已通过邮件明确拒绝授权申请。中国著作权协会出具声明，认定该行为属于""强行侵权""💢。李荣浩发长文控诉，提及自己曾在单依纯参加《歌手》改编《李白》引发争议时保持沉默，甚至""保她登上神台""，但未获任何回应。他质问单依纯是否将善意视为""如何呢又能怎""的轻蔑态度，并暗示两人存在私人恩怨。",丸宇ouo,微博,2026-03-29 15:42:38,1774770158000,http://weibo.com/7614428359/QykNQeVXL,负面,9,0,0,新浪,福建省,单依纯;李白;李荣,
5281857131250596,#李荣浩 单依纯强行侵权#此次冲突核心在于单依纯团队在版权申请被明确拒绝后，仍在商业性演唱会中强行使用李荣浩的作品。李荣浩的愤怒不仅源于侵权本身，也包含了对单依纯方无视其版权意志、改编未被其认可，以及可能存在的过往心结（如《歌手2025》改编引发的负面舆论）的多...,#李荣浩单依纯强行侵权#此次冲突核心在于单依纯团队在版权申请被明确拒绝后，仍在商业性演唱会中强行使用李荣浩的作品。李荣浩的愤怒不仅源于侵权本身，也包含了对单依纯方无视其版权意志、改编未被其认可，以及可能存在的过往心结（如《歌手2025》改编引发的负面舆论）的多重不满。单依纯虽道歉但未清晰回应侵权核心问题，未能平息争议，反而加深了公众对其团队专业性和诚意的质疑。事件凸显了音乐产业中版权保护的严肃性及授权流程的至关重要性。,烤箱酱,微博,2026-03-29 17:25:35,1774776335000,http://weibo.com/7333463203/QyltD5fkU,中性,9,0,0,新浪,广东省,单依纯;李荣;侵权,文化
5281821980099411,#李荣浩 单依纯强行侵权# 李荣浩于2026年3月29日公开发文指控单依纯在深圳演唱会中未经授权翻唱其作品《李白》，并质疑其改编动机，引发全网对音乐版权与艺人关系的热议。,#李荣浩单依纯强行侵权#李荣浩于2026年3月29日公开发文指控单依纯在深圳演唱会中未经授权翻唱其作品《李白》，并质疑其改编动机，引发全网对音乐版权与艺人关系的热议。,枳予伈,微博,2026-03-29 15:05:54,1774767954000,http://weibo.com/7946443953/QykyW0pRp,中性,9,0,6,新浪,新疆维吾尔自治区,李荣;音乐版权;李白,科技;文化
5281822296510084,#李荣浩 单依纯强行侵权#李荣浩于2026年3月29日通过个人微博公开发文，指控单依纯团队在3月28日深圳演唱会上未经授权翻唱其作品《李白》，并明确此事已获中国著作权协会邮件声明确认为侵权[嘘],#李荣浩单依纯强行侵权#李荣浩于2026年3月29日通过个人微博公开发文，指控单依纯团队在3月28日深圳演唱会上未经授权翻唱其作品《李白》，并明确此事已获中国著作权协会邮件声明确认为侵权[嘘],家有6只猫,微博,2026-03-29 15:07:10,1774768030000,http://weibo.com/1763713372/Qykzrrjzm,中性,9,0,0,新浪,安徽省,李荣;侵权;单依纯,科技
5282832231437077,#李荣浩开了个好头#李荣浩开了个好头啊，有啥事情直接发问，之前李荣浩4连质问单依纯“你用什么立场、什么权利、什么角度、什么心态演唱”。就是要这样直面问题，表面自己堂堂正正，维护自己的权益,#李荣浩开了个好头#李荣浩开了个好头啊，有啥事情直接发问，之前李荣浩4连质问单依纯“你用什么立场、什么权利、什么角度、什么心态演唱”。就是要这样直面问题，表面自己堂堂正正，维护自己的权益,羊小莲和熊妮跳舞,微博,2026-04-01 10:00:17,1775008817000,http://weibo.com/7334006902/QyKQn61QF,中性,8,0,4,新浪,陕西省,李荣;演唱;心态,
5281871660322171,#李荣浩 单依纯强行侵权#李荣浩于2026年3月29日公开指控单依纯在深圳演唱会未经授权翻唱其作品《李白》，定性为“强行侵权”，引发舆论对音乐版权问题及双方恩怨的热议。 一、侵权事件核心事实 侵权经过 单依纯团队在深...,#李荣浩单依纯强行侵权#李荣浩于2026年3月29日公开指控单依纯在深圳演唱会未经授权翻唱其作品《李白》，定性为“强行侵权”，引发舆论对音乐版权问题及双方恩怨的热议。一、侵权事件核心事实侵权经过单依纯团队在深圳演唱会前向中国音乐著作权协会及李荣浩版权公司申请翻唱《李白》的授权，李荣浩方通过邮件明确婉拒。3月28日，单依纯在未获授权的情况下仍在演唱会演唱该歌曲。中国音乐著作权协会于3月29日出具书面声明，确认未发放任何授权，证实侵权行为成立。法律定性《中华人民共和国著作权法》第三十八条规定，商业演出使用他人作品必须获得著作权人许可并支付报酬。律师指出，单依纯团队在申请被拒后仍执意演唱，构成故意侵权，且其改编（如真鼓改电鼓）未达到法律要求的“独创性”标准，不构成新作品。,重述你的谎言,微博,2026-03-29 18:23:19,1774779799000,http://weibo.com/7793212030/QylR41lOj,负面,8,0,5,新浪,浙江省,李荣;侵权;单依纯,法治
5281832598768295,#李荣浩 单依纯强行侵权#哇哦，你们音乐圈就是这么不尊重前辈的是吧,#李荣浩单依纯强行侵权#哇哦，你们音乐圈就是这么不尊重前辈的是吧,GgWatch22,微博,2026-03-29 15:48:06,1774770486000,http://weibo.com/6040887609/QykQ3AN27,负面,8,0,6,新浪,天津市,李荣;前辈;侵权,文化
5281885501785268,答应我，们内娱要一直这么热闹好吗，还有所有只要混这个圈的，都学习李荣浩张杰谢娜这类，这不比几个声明管用，躲在粉丝后面算什么啊，赚米的时候怎么不分给粉丝[比耶],答应我，们内娱要一直这么热闹好吗，还有所有只要混这个圈的，都学习李荣浩张杰谢娜这类，这不比几个声明管用，躲在粉丝后面算什么啊，赚米的时候怎么不分给粉丝[比耶],妮还有理了,微博,2026-03-29 19:18:19,1774783099000,http://weibo.com/6118479073/Qymdo7uqE,中性,8,0,13,新浪,海南省,粉丝;李荣;谢娜,食品
5282177320485559,#李荣浩 中译中#李荣浩的“中译中”是网友对其维权声明的戏谑翻译，核心指他对单依纯改编版《李白》的强烈不满，直言“改编太烂，给钱也不让你唱”。 事件背景：侵权争议引爆网络 2026年3月28日，单依纯在深圳演唱会演唱《李白》，但李荣浩方此前已通过邮件和音乐著作权协会明确拒绝授权，构成“<font color...,#李荣浩中译中#李荣浩的“中译中”是网友对其维权声明的戏谑翻译，核心指他对单依纯改编版《李白》的强烈不满，直言“改编太烂，给钱也不让你唱”。事件背景：侵权争议引爆网络2026年3月28日，单依纯在深圳演唱会演唱《李白》，但李荣浩方此前已通过邮件和音乐著作权协会明确拒绝授权，构成“强行侵权”。李荣浩于3月29日发长文控诉，强调拒绝赔偿，并质问单依纯团队动机。此事迅速发酵，单依纯及主办方次日道歉，承诺停止演唱并承担赔偿，李荣浩则表态“保留追究权力”。,云朵糖诊所,微博,2026-03-30 14:37:54,1774852674000,http://weibo.com/7732986754/QytO422jB,负面,8,0,0,新浪,河北省,李荣;单依纯;李白,
5281822839935592,#李荣浩 单依纯强行侵权#每首歌都是创作者用心打磨的成果，尊重版权，就是尊重创作本身。无论关系如何、有多喜爱作品，正规授权都是基本前提。 等待一个回应。,#李荣浩单依纯强行侵权#每首歌都是创作者用心打磨的成果，尊重版权，就是尊重创作本身。无论关系如何、有多喜爱作品，正规授权都是基本前提。等待一个回应。,柳如意Ry,微博,2026-03-29 15:09:19,1774768159000,http://weibo.com/7961761119/QykAjFGHu,中性,8,0,0,新浪,山西省,创作者;多喜爱;李荣,
5281822688675090,#李荣浩 单依纯强行侵权#李荣浩发长文指责单依纯侵权，在未获得授权的情况下，在3月28日深圳演唱会上强行侵权演唱李白。,#李荣浩单依纯强行侵权#李荣浩发长文指责单依纯侵权，在未获得授权的情况下，在3月28日深圳演唱会上强行侵权演唱李白。,二次函数_it,微博,2026-03-29 15:08:43,1774768123000,http://weibo.com/7556886167/QykA4AoMO,负面,8,0,11,新浪,浙江省,侵权;李荣;演唱,
5281859015017269,#李荣浩4连质问单依纯# 看起来确实很愤怒了 单依纯回应了 这是怎么解决,#李荣浩4连质问单依纯#看起来确实很愤怒了单依纯回应了这是怎么解决,肉肉抢了你的饭_,微博,2026-03-29 17:33:04,1774776784000,http://weibo.com/7733179480/QylwFl3dH,负面,8,0,9,新浪,辽宁省,单依纯;李荣;愤怒,
5281854816780707,#李荣浩预判# 2026年3月29日，李荣浩公开控诉单依纯在深圳演唱会明知授权被拒仍强行翻唱《李白》，音著协已认定该行为属“强行侵权”。李荣浩在声明中提前精准预判对方公关套路，明确阻止其“推责团队”“落泪博同情”，被网友称作“堵死后路”。 随后单依纯发布道歉声明...,#李荣浩预判#2026年3月29日，李荣浩公开控诉单依纯在深圳演唱会明知授权被拒仍强行翻唱《李白》，音著协已认定该行为属“强行侵权”。李荣浩在声明中提前精准预判对方公关套路，明确阻止其“推责团队”“落泪博同情”，被网友称作“堵死后路”。随后单依纯发布道歉声明，以“正在了解情况”“与团队核实”回应，恰好印证李荣浩的预判，被指缺乏诚意。网友指出，单依纯身为演唱会出品方与总监制，对版权事宜不可能不知情，其说辞难以服众。李荣浩再度发文晒出音著协邮件并发出四连质问，强调原创底线。此次维权被视为版权保护的标杆案例，舆论普遍支持李荣浩，也引发行业对艺人艺德与版权合规的反思。若单依纯方无法妥善处理，或将面临法律追责与信任危机。,CocoaIce_,微博,2026-03-29 17:16:23,1774775783000,http://weibo.com/6346050808/QylpTsrYf,负面,8,0,2,新浪,福建省,李荣;单依纯;演唱会,法治
5281823510235190,#李荣浩 单依纯强行侵权# 李荣浩于2026年3月29日通过微博发文指控单依纯在深圳演唱会上未经授权翻唱其代表作《李白》，称其行为构成“强行侵权”，并质疑双方存在未公开矛盾，引发舆论热议。,#李荣浩单依纯强行侵权#李荣浩于2026年3月29日通过微博发文指控单依纯在深圳演唱会上未经授权翻唱其代表作《李白》，称其行为构成“强行侵权”，并质疑双方存在未公开矛盾，引发舆论热议。,豚馒热恋季,微博,2026-03-29 15:11:59,1774768319000,http://weibo.com/6529815204/QykBp0Zbo,负面,8,0,0,新浪,广东省,李荣;侵权;行为构成,
5281846527002995,#李荣浩 单依纯强行侵权#3月28日，单依纯深圳演唱会，在提前申请《李白》翻唱授权被李荣浩方明确邮件婉拒后，仍强行登台演唱。李荣浩3月29日发长文控诉，中国著作权协会已定性为“强行侵权”，并将补发盖章声明。 从《歌手》节目改编引发热议，到演唱会明知被拒仍侵权，从...,#李荣浩单依纯强行侵权#3月28日，单依纯深圳演唱会，在提前申请《李白》翻唱授权被李荣浩方明确邮件婉拒后，仍强行登台演唱。李荣浩3月29日发长文控诉，中国著作权协会已定性为“强行侵权”，并将补发盖章声明。从《歌手》节目改编引发热议，到演唱会明知被拒仍侵权，从师徒提携到版权对峙，事件撕开了音乐行业授权与尊重的底线问题。李荣浩直言，改编只是“换书皮”，本质未变；更喊话勿甩锅公司、勿卖惨博同情。版权不是小事，商业演出更需合规。尊重创作者，才是音乐行业的长久之道。,我才没有兔耳朵,微博,2026-03-29 16:43:27,1774773807000,http://weibo.com/7894743293/QylcwtnNx,负面,7,0,0,新浪,河南省,李荣;音乐行业;侵权,
5281849276630722,2026年3月29日，李荣浩在微博发文指控单依纯在深圳演唱会中未经授权翻唱其作品《李白》，并质问其“仇恨动机”，引发全网对版权纠纷与艺人恩怨的双重关注。 一、事件核心：侵权争议与李荣浩的控诉 侵权事实 李荣浩称单依纯团队曾为3月28日、29日的深圳演唱会申请《李白》翻唱授权，但已被其通过邮件明确婉拒。然而在...,2026年3月29日，李荣浩在微博发文指控单依纯在深圳演唱会中未经授权翻唱其作品《李白》，并质问其“仇恨动机”，引发全网对版权纠纷与艺人恩怨的双重关注。一、事件核心：侵权争议与李荣浩的控诉侵权事实李荣浩称单依纯团队曾为3月28日、29日的深圳演唱会申请《李白》翻唱授权，但已被其通过邮件明确婉拒。然而在3月28日演唱会中，单依纯仍强行演唱该曲，中国著作权协会随后声明该行为属于“强行侵权”。法律性质：演唱会属商业演出，未获授权即演唱违反《著作权法》第三十八条，需承担民事责任，情节严重者可能面临行政处罚。李荣浩的愤怒点历史善意被漠视：李荣浩提到自己曾多次公开力挺单依纯，包括她在《歌手2025》魔改《李白》引发全网调侃时保持沉默“保她登上神台”，但换来侵权结果。改编版的艺术否定：他评价单依纯版《李白》仅是“换书皮式改编”——和弦律动未变，仅将真鼓改电鼓，不构成实质创新。,沅秋儿,微博,2026-03-29 16:54:22,1774774462000,http://weibo.com/7509712204/QylgXrOX8,负面,7,0,5,新浪,江苏省,李荣;李白;演唱会,法治
5281821145435360,"#李荣浩 单依纯强行侵权# 李荣浩于2026年3月29日公开发文指控单依纯在深圳演唱会未经授权翻唱其作品《李白》，并指责其行为构成""强行侵权""，引发舆论热议。","#李荣浩单依纯强行侵权#李荣浩于2026年3月29日公开发文指控单依纯在深圳演唱会未经授权翻唱其作品《李白》，并指责其行为构成""强行侵权""，引发舆论热议。",Xqwww_o,微博,2026-03-29 15:02:35,1774767755000,http://weibo.com/7565423210/QykxAmNZ6,中性,7,0,0,新浪,山东省,李荣;侵权;行为构成,科技;医疗
5281820716567532,#李荣浩 单依纯强行侵权#2026 年 3 月 29 日，歌手李荣浩发布长文，公开指责单依纯在未取得授权的情况下，于 3 月 28 日深圳演唱会上“强行侵权”翻唱其歌曲《李白》。,#李荣浩单依纯强行侵权#2026年3月29日，歌手李荣浩发布长文，公开指责单依纯在未取得授权的情况下，于3月28日深圳演唱会上“强行侵权”翻唱其歌曲《李白》。,沁雪蓝桉,微博,2026-03-29 15:00:53,1774767653000,http://weibo.com/7400073073/QykwTryvW,中性,7,0,0,新浪,浙江省,李荣;侵权;李白,
